DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Healthcare_1,Helthcare_2,HouseFloor,HouseYear,Id,KitchenSquare,LifeSquare,Price,Rooms,Shops_1,Shops_2,Social_1,Social_2,Social_3,Square
11,0.00016967599999999998,B,B,4,,1,12.0,1977,7013,8.0,31.04623364882865,,2.0,1,B,36,5992,0,56.12671878656214
107,0.174739084,B,B,11,100.0,0,9.0,1961,13741,9.0,57.66684797307979,,3.0,3,B,17,3379,9,86.76088787005968
34,0.069753361,B,B,15,,1,14.0,1995,13281,8.0,23.2626268353767,,1.0,11,B,53,13670,4,39.80170634886904
84,0.14966637300000002,B,B,1,4087.0,4,5.0,1953,12374,8.0,53.2111902870676,,3.0,1,B,22,4789,2,80.51089886877011
68,0.081943463,B,B,6,,1,8.0,1960,11855,9.0,51.57553758964949,,3.0,4,B,20,2738,20,79.10410192791116
62,0.072157581,B,B,7,,0,0.0,1977,2759,0.0,,,1.0,0,A,2,629,1,44.48098494878771
23,0.034656082000000005,B,B,11,,0,17.0,2016,6759,1.0,49.57200192623589,,2.0,0,B,0,168,0,50.056784424737295
144,0.306977489,B,B,3,1575.0,5,5.0,1965,1667,5.0,19.822782028945614,,1.0,7,B,27,5148,14,31.043820346083766
45,0.195781053,B,B,16,,3,14.0,1977,5138,1.0,63.421354321352965,,2.0,2,B,23,5212,6,63.45023181913682
86,0.161975568,B,A,3,4508.0,3,4.0,1962,2452,8.0,21.385127571564826,,1.0,7,B,31,7010,5,36.91668454287291
23,0.005767451,B,B,4,,0,3.0,2017,13027,1.0,3.9226767405428022,,3.0,0,B,1,388,0,70.39040848929697
85,0.072157581,B,B,9,,0,1.0,1977,2493,1.0,,,1.0,0,A,2,629,1,44.66874910326479
62,0.072157581,B,B,6,,0,5.0,1964,9899,5.0,31.228594444343877,,2.0,0,A,2,629,1,49.0110253989217
8,0.43788524,B,B,4,1084.0,0,5.0,1970,8151,5.0,45.44902799349871,,3.0,5,B,23,5735,3,62.691820824351524
27,0.072157581,B,B,15,,0,14.0,2016,5349,1.0,44.75835548189686,,1.0,0,A,2,629,1,47.124844547218196
31,0.151346216,B,A,9,830.0,4,16.0,1984,3926,8.0,32.2884484675867,,2.0,1,B,32,5889,10,51.12102137952372
48,0.041124634,B,B,16,,1,16.0,1984,6394,9.0,32.729632536018194,,2.0,10,B,46,9515,5,58.70769554803349
27,0.072157581,B,B,10,,0,17.0,2015,11720,1.0,62.78186701066034,,2.0,0,A,2,629,1,63.389024196753454
23,0.075778755,B,B,8,,0,17.0,2012,578,10.0,52.27398159757582,,3.0,2,B,6,1437,3,91.22736051998841
62,0.072157581,B,B,7,,0,1.0,1977,4001,1.0,,,2.0,0,A,2,629,1,64.03077365016406
1,0.007122317,B,B,18,,0,17.0,1977,13504,0.0,65.95905619325748,,2.0,1,B,1,264,0,63.038660241914044
146,0.327018035,B,B,5,2500.0,1,7.0,1941,14836,8.0,37.556190269676364,,2.0,0,B,12,2270,23,62.82345221833378
27,0.041116354,B,B,3,,1,12.0,2006,1741,9.0,18.79017342154096,,1.0,4,B,53,14892,4,38.56053711490645
47,0.298204575,B,B,16,,1,14.0,2001,1278,8.0,22.45382652053375,,1.0,3,B,16,4048,3,41.49849752664512
1,0.007122317,B,B,6,,0,17.0,1977,11890,1.0,,,2.0,1,B,1,264,0,66.68329504773018
124,0.122090347,B,B,4,1894.0,4,5.0,1968,1803,5.0,31.97503151996479,,2.0,0,B,29,6566,7,48.17357555694321
1,0.007122317,B,B,6,,0,17.0,1977,11418,1.0,65.70736262229536,,2.0,1,B,1,264,0,65.33681067382979
83,0.100455735,B,B,9,,1,9.0,1975,13693,6.0,33.069804270571,,3.0,6,A,43,7227,0,52.30635351365324
28,0.118537385,B,B,9,1183.0,1,14.0,1990,7321,8.0,32.265006154453125,,2.0,0,B,30,6207,1,51.5077585934805
1,0.007122317,B,B,10,,0,15.0,1977,12575,1.0,57.760544989960145,,1.0,1,B,1,264,0,53.62242759703166
121,0.049863387,B,B,5,75.0,3,5.0,1962,6966,5.0,29.7061866507302,,2.0,1,B,18,3746,9,43.771872776317075
12,0.090799103,B,B,13,,5,16.0,1982,16613,8.0,19.66013932858299,,1.0,15,B,74,19083,2,38.56402437522423
31,0.151346216,B,A,5,830.0,4,40.0,2015,3148,16.0,53.353463313847065,,2.0,1,B,32,5889,10,86.4033153606915
27,0.072157581,B,B,12,,0,10.0,2016,8920,10.0,59.9157716608651,,2.0,0,A,2,629,1,57.35262187723146
145,0.0,B,B,5,,0,12.0,1999,13984,10.0,55.002488153309365,,4.0,5,A,30,5562,0,95.78410642669752
1,0.007122317,B,B,17,,0,17.0,1977,802,1.0,,,3.0,1,B,1,264,0,84.35817699433218
145,0.0,B,B,13,,0,17.0,1986,13893,8.0,23.972398265932785,,1.0,5,A,30,5562,0,40.09348712283876
47,0.101872465,B,B,7,,3,12.0,1978,2495,6.0,18.096961100651004,,1.0,3,B,23,4583,3,34.06686542417438
7,0.130617806,B,B,2,900.0,1,12.0,1975,1695,7.0,31.967179549985577,,1.0,9,B,39,10418,9,31.560171797247285
9,0.069753361,B,B,5,,1,17.0,1994,14995,10.0,50.696674266799974,,3.0,11,B,53,13670,4,78.68946247630839
11,0.00016967599999999998,B,B,8,,1,14.0,2006,10890,8.0,34.85828654030224,,2.0,1,B,36,5992,0,57.16785372355168
96,0.041116354,B,B,5,,1,14.0,1995,5282,10.0,48.65701665455373,,3.0,4,B,53,14892,4,75.41436182541338
30,7.81528e-05,B,B,14,1046.0,3,17.0,1977,13487,1.0,79.79373209382756,,3.0,23,B,22,6398,141,80.36115318461856
56,0.0,B,B,14,,2,17.0,1987,16615,10.0,34.97551812590359,,2.0,6,B,23,5067,4,60.81543935785486
111,0.093442564,B,B,7,3300.0,2,16.0,1971,4545,6.0,50.72209018881985,,4.0,4,B,23,4635,5,73.20097605802778
1,0.007122317,B,B,4,,0,17.0,1977,14032,0.0,39.81045968982267,,1.0,1,B,1,264,0,40.4056849936283
73,0.042031587,B,B,4,1940.0,2,5.0,1965,15707,5.0,27.61691588018336,,2.0,5,B,37,6856,84,48.304146453118754
138,0.0,B,B,4,2672.0,0,5.0,1963,13931,5.0,26.41510393522152,,2.0,2,B,36,6714,2,43.69853923637347
18,0.0,B,B,15,,0,14.0,1988,946,8.0,23.175812118735,,1.0,5,A,30,5562,0,44.76991680609955
54,0.006076152,B,B,8,645.0,6,7.0,2015,11500,1.0,118.66721021762872,,3.0,6,B,30,5285,0,119.32063060724892
52,0.371148999,B,B,1,750.0,2,4.0,1963,10220,5.0,26.66533848526217,,2.0,5,B,34,7065,1,34.865151002873894
53,0.049637257,B,B,4,229.0,1,12.0,1971,2604,6.0,24.10081746919137,,2.0,3,B,34,7759,0,40.015627061588894
52,0.371148999,B,B,25,750.0,2,25.0,2009,10761,15.0,48.57721418972074,,2.0,5,B,34,7065,1,95.96607259410679
96,0.041116354,B,B,6,,1,10.0,1995,10982,10.0,47.925976888579214,,3.0,4,B,53,14892,4,74.82841207253952
93,0.050900058,B,B,7,30.0,2,16.0,1985,11729,8.0,33.6735732923985,,2.0,3,B,43,10621,1,55.010822330875904
52,0.371148999,B,B,8,750.0,2,17.0,1977,8152,0.0,41.097478790478284,,1.0,5,B,34,7065,1,40.18537392196434
77,6.99893e-05,B,B,3,240.0,1,9.0,1983,5323,8.0,21.347160526474728,,1.0,16,B,46,10309,1,40.62141809435279
74,0.075778755,B,B,5,,0,17.0,1977,9448,1.0,,,1.0,2,B,6,1437,3,51.220307798433225
30,7.81528e-05,B,B,14,1046.0,3,17.0,1977,14935,1.0,,,1.0,23,B,22,6398,141,49.38730567178187
3,0.265088676,B,B,7,1937.0,3,14.0,1995,385,8.0,44.131271984687565,,3.0,2,B,37,5288,0,75.19373725677427
96,0.041116354,B,B,8,,1,14.0,1995,7039,10.0,45.03516624063794,,3.0,4,B,53,14892,4,77.61501016978387
62,0.072157581,B,B,6,,0,0.0,1977,9366,0.0,,,2.0,0,A,2,629,1,76.6875935982137
191,0.127375905,B,B,9,,3,16.0,1985,15823,8.0,50.16911670319607,,2.0,9,B,43,8429,3,55.50010085768034
6,0.243204519,B,B,16,540.0,0,25.0,2018,8993,1.0,59.60894188781763,,2.0,0,B,5,1564,0,66.88541292977659
22,0.13321533300000002,B,B,5,1406.0,3,5.0,1965,1282,5.0,32.90142497341364,,2.0,4,A,49,11395,3,44.41137805162795
58,0.050755569,B,B,9,145.0,0,12.0,1965,437,9.0,20.517963185359136,,1.0,1,B,24,5469,1,37.67117141993681
62,0.072157581,B,B,5,,0,1.0,1977,11011,1.0,1.465373023143805,,1.0,0,A,2,629,1,53.7700685404666
83,0.0077202819999999985,B,B,2,,0,14.0,1986,10104,8.0,23.284751784919592,,1.0,4,B,38,4788,2,39.3035014734394
75,0.122090347,B,B,4,1894.0,4,5.0,1977,16321,5.0,32.67582692742988,,1.0,0,B,29,6566,7,32.2283653750775
1,0.007122317,B,B,4,,0,17.0,1977,11188,1.0,,,2.0,1,B,1,264,0,85.00056774819689
27,0.072157581,B,B,19,,0,17.0,2014,14291,12.0,33.48381106685745,,2.0,0,A,2,629,1,65.65985093990662
92,0.460556389,B,B,11,,1,17.0,2014,7781,7.0,20.594541269525372,,1.0,5,B,20,4386,14,37.91472329839142
58,0.43788524,B,B,9,1084.0,0,7.0,1977,1203,0.0,83.19448302644254,,3.0,5,B,23,5735,3,87.81555869297081
1,0.007122317,B,B,5,,0,17.0,1977,3731,1.0,,,3.0,1,B,1,264,0,78.94872294755562
8,0.43788524,B,B,4,1084.0,0,14.0,2004,9037,12.0,48.040876143946754,,3.0,5,B,23,5735,3,79.88061871612041
62,0.072157581,B,B,11,,0,12.0,2014,12937,14.0,57.452521223023574,,2.0,0,A,2,629,1,55.433665796123094
1,0.007122317,B,B,13,,0,17.0,1977,5196,0.0,,,2.0,1,B,1,264,0,65.97754847242919
125,0.194489265,B,B,4,125.0,3,5.0,1966,1746,5.0,30.38489627731921,,2.0,5,B,47,8004,3,48.75604331165575
30,7.81528e-05,B,B,5,1046.0,3,17.0,1977,6345,1.0,,,1.0,23,B,22,6398,141,38.77239697638473
113,0.060753049,B,B,15,520.0,0,16.0,1988,7950,8.0,49.58096335918374,,3.0,7,B,15,2787,2,66.64786232722565
6,0.243204519,B,B,10,540.0,0,25.0,2015,11552,10.0,52.376238070260726,,3.0,0,B,5,1564,0,81.90929334045485
23,0.005767451,B,B,4,,0,0.0,1977,11950,0.0,,,2.0,0,B,1,388,0,51.006696739222356
53,0.049637257,B,B,13,229.0,1,23.0,1988,4805,10.0,48.911926373853206,,3.0,3,B,34,7759,0,77.01454112011555
1,0.025609157,B,B,12,240.0,3,16.0,2007,9152,10.0,45.85103534318839,,3.0,1,B,33,5261,0,87.92732662441912
7,0.130617806,B,B,5,900.0,1,16.0,1972,555,6.0,74.03072342454782,,4.0,9,B,39,10418,9,74.9597581751952
27,0.072157581,B,B,5,,0,12.0,1977,6765,0.0,,,2.0,0,A,2,629,1,41.07012044162251
58,0.050755569,B,B,7,145.0,0,17.0,2008,8515,10.0,47.42609391324714,,3.0,1,B,24,5469,1,77.06340914613781
42,0.158249043,B,B,9,,1,24.0,2006,13915,10.0,23.964360334437547,,1.0,0,B,21,5731,0,49.308570141386824
23,0.075778755,B,B,17,,0,17.0,1977,16036,1.0,,,2.0,2,B,6,1437,3,63.35660436179922
19,0.309479124,B,B,18,990.0,0,17.0,2003,16625,7.0,19.503479840441496,,1.0,6,B,35,7715,4,39.57488978600692
185,0.025609157,B,B,5,240.0,3,17.0,1991,11870,10.0,47.531757781573006,,3.0,1,B,33,5261,0,76.54322466475195
1,0.036270089,B,B,4,200.0,1,5.0,1964,3304,5.0,27.08387797420129,,2.0,1,B,6,1318,1,45.24657158542193
145,0.246031548,B,A,11,2715.0,3,17.0,2005,9636,9.0,34.337995807396545,,2.0,3,B,22,3151,4,52.76831244465046
20,0.019508796,B,B,13,176.0,5,17.0,2003,5232,10.0,47.23879671125329,,3.0,5,B,37,7687,11,79.82224174724
48,0.041124634,B,B,12,,1,12.0,1982,8878,8.0,22.101717346683003,,1.0,10,B,46,9515,5,39.019169875892956
119,0.333891544,B,B,15,,0,23.0,2006,2756,10.0,21.071057961100163,,1.0,0,B,30,6564,1,42.78728901432349
1,0.007122317,B,B,20,,0,27.0,2016,5140,9.0,22.589821519909986,,1.0,1,B,1,264,0,47.0104306954243
27,0.072157581,B,B,14,,0,1.0,1977,375,1.0,,,2.0,0,A,2,629,1,63.323765290432846
110,0.033493708,B,B,11,1322.0,3,14.0,1994,7149,7.0,30.820599882614626,,2.0,8,B,66,10573,1,54.32322742420549
53,0.049637257,B,B,7,229.0,1,22.0,2016,16353,1.0,,,2.0,3,B,34,7759,0,58.78278704187747
30,7.81528e-05,B,B,12,1046.0,3,17.0,1977,15742,1.0,,,2.0,23,B,22,6398,141,64.88878321604794
99,0.012338886,B,B,3,2078.0,2,17.0,2002,5957,9.0,15.68550783079715,,1.0,4,B,35,5776,1,38.65885932064208
6,0.243204519,B,B,26,540.0,0,19.0,2016,12580,1.0,61.46309530381856,,2.0,0,B,5,1564,0,60.2940459067204
1,0.007122317,B,B,13,,0,17.0,2018,10409,1.0,80.03779867519758,,3.0,1,B,1,264,0,82.27655430292491
119,0.000995363,B,B,5,,1,9.0,1964,13766,7.0,25.642216001444375,,2.0,5,B,42,7651,1,39.07941725616571
5,0.150817539,B,B,2,2643.0,4,7.0,1960,7778,9.0,21.590298239277963,,2.0,5,B,16,3433,4,43.41816938063175
27,0.072157581,B,B,14,,0,1.0,1977,9028,1.0,2.4563916740950456,,2.0,0,A,2,629,1,75.55422113414335
101,0.225824954,A,B,4,1548.0,3,5.0,1966,14213,5.0,32.431731876684196,,2.0,2,B,41,6558,7,48.868250988600366
18,0.0,B,B,11,,0,17.0,1977,12691,8.0,30.99432610729178,,2.0,5,A,30,5562,0,54.118200503187
78,0.092290642,B,B,6,165.0,1,12.0,1970,1658,6.0,22.618148825210728,,1.0,2,B,21,4346,2,32.37262587105627
23,0.014072961,B,B,9,,0,0.0,1977,15352,0.0,99.538613549229,,3.0,0,B,2,475,0,102.2230401443685
1,0.007122317,B,B,8,,0,17.0,1977,10670,1.0,,,2.0,1,B,1,264,0,65.89151783704786
37,0.127811589,B,B,3,320.0,1,9.0,1974,14260,6.0,31.3639592896544,,2.0,3,B,28,7287,5,45.08029927620226
151,0.236108458,B,B,8,,3,12.0,1968,8870,10.0,20.278795957535788,,1.0,10,B,16,3893,27,34.71337120701702
27,0.011654127,B,B,3,,0,4.0,2018,12054,10.0,76.71012708220606,,3.0,0,B,4,915,0,79.14676873255533
176,0.08761909,B,B,6,,1,5.0,1960,9386,9.0,52.303676458774405,,3.0,0,B,8,1497,5,77.67237659640922
2,0.309479124,B,B,16,990.0,0,17.0,1972,14378,7.0,44.95831529903283,,3.0,6,B,35,7715,4,78.56146817868941
99,0.033493708,B,B,6,1322.0,3,5.0,1969,2080,5.0,31.329245786693487,,2.0,8,B,66,10573,1,48.137964546594155
25,0.069753361,B,B,15,,1,17.0,1997,12729,8.0,34.158729359199,,2.0,11,B,53,13670,4,52.825522926486606
62,0.072157581,B,B,6,,0,1.0,1977,932,1.0,,,1.0,0,A,2,629,1,45.60536667785385
141,0.0,B,B,8,,0,13.0,1967,3149,5.0,13.501858441736749,,2.0,4,B,23,3684,2,39.58923094418836
20,0.019508796,B,B,8,176.0,5,12.0,1970,245,9.0,20.344615017495205,,1.0,5,B,37,7687,11,39.59230644298132
9,0.161531741,B,B,11,30.0,2,0.0,1977,6334,0.0,,,1.0,4,B,25,5648,1,59.60544330856553
69,0.000991363,B,B,12,,1,16.0,1988,11684,7.0,48.465956488248814,,3.0,9,B,33,6783,3,69.96455390877081
6,0.243204519,B,B,18,540.0,0,0.0,1977,5099,0.0,,,1.0,0,B,5,1564,0,41.501040164496715
71,0.407276235,A,B,11,370.0,0,12.0,1983,1828,8.0,22.72549199401561,,1.0,0,A,9,1768,0,41.38197657689248
161,0.014423114,B,B,5,,0,9.0,1972,13464,6.0,21.62731584711248,,2.0,3,B,19,3806,4,35.90870976308535
35,0.089039719,B,B,9,,0,12.0,1972,4023,6.0,44.37310620565854,,3.0,11,B,33,7976,5,65.52593609057224
99,0.012338886,B,B,10,2078.0,2,9.0,1972,6563,6.0,19.044194004188558,,1.0,4,B,35,5776,1,33.77005603577961
6,0.243204519,B,B,9,540.0,0,17.0,2017,13207,1.0,62.37826086251769,,2.0,0,B,5,1564,0,64.74590187293714
64,0.135649789,B,B,13,350.0,3,22.0,2002,14075,10.0,63.780337112605686,,4.0,11,B,46,7960,6,101.2380994821876
10,0.089039719,B,B,8,,0,14.0,1970,5722,9.0,20.97625713766785,,1.0,11,B,33,7976,5,38.63515515559854
59,0.019508796,B,B,16,176.0,5,24.0,1977,2308,1.0,,,1.0,5,B,37,7687,11,47.869473295215094
61,0.300322518,B,B,5,,1,0.0,1977,8169,0.0,,,2.0,9,B,52,10311,6,66.23281408100944
62,0.072157581,B,B,3,,0,3.0,2017,3341,112.0,112.24784145945087,,3.0,0,A,2,629,1,112.11401886382687
23,0.034656082000000005,B,B,8,,0,12.0,1977,7693,0.0,,,1.0,0,B,0,168,0,31.63348528392183
41,0.175054867,B,B,4,,1,9.0,1966,2549,5.0,48.4497446658601,,4.0,0,B,36,10055,3,64.88720391979136
17,0.0,B,B,4,46.0,1,9.0,1958,11576,8.0,39.010163295142334,,2.0,1,B,25,5027,4,54.68090633793514
45,0.195781053,B,B,22,,3,0.0,1977,8010,0.0,,,1.0,2,B,23,5212,6,39.21998013253014
134,0.212515361,B,B,14,628.0,3,25.0,2017,605,1.0,4.773885201855045,,1.0,7,B,19,3293,16,50.35534153250654
4,0.042031587,B,B,3,1940.0,2,5.0,1930,1580,5.0,39.40710929174745,,3.0,5,B,37,6856,84,66.88700413597114
34,0.069753361,B,B,4,,1,22.0,1996,1588,9.0,45.49308652179234,,3.0,11,B,53,13670,4,83.39982784722473
57,0.13321533300000002,B,B,3,1406.0,3,10.0,2003,15197,10.0,19.42277481778803,,1.0,4,A,49,11395,3,43.372893505032046
2,0.309479124,B,B,4,990.0,0,5.0,1970,190,6.0,31.76422015015807,,2.0,6,B,35,7715,4,45.410742570475435
52,0.371148999,B,B,2,750.0,2,17.0,2016,12488,1.0,39.993279886951505,,1.0,5,B,34,7065,1,40.0020810679057
45,0.195781053,B,B,5,,3,17.0,2017,12254,9.0,39.512575423856894,,1.0,2,B,23,5212,6,39.58597946776947
44,0.232205084,B,B,11,80.0,0,18.0,2004,3991,10.0,20.10545195062008,,1.0,3,B,24,4860,1,42.86492392641726
61,0.300322518,B,B,5,,1,12.0,1976,5076,6.0,29.357354018033032,,2.0,9,B,52,10311,6,50.050522384263886
1,0.007122317,B,B,3,,0,9.0,2017,3214,10.0,41.11711742689751,,1.0,1,B,1,264,0,42.00672251324847
128,0.0,B,B,3,30.0,2,6.0,2002,2348,12.0,21.47567478943422,,1.0,8,B,27,4798,0,47.51116715169837
61,0.300322518,B,B,12,,1,12.0,1980,13573,8.0,22.926040179586426,,1.0,9,B,52,10311,6,46.062814907108155
27,0.072157581,B,B,8,,0,17.0,1977,14296,1.0,,,2.0,0,A,2,629,1,62.1420496427643
1,0.025609157,B,B,16,240.0,3,14.0,1990,4207,8.0,37.7101473131709,,3.0,1,B,33,5261,0,65.9095849051531
85,0.037177818,B,B,5,2300.0,1,9.0,1978,6529,6.0,34.654013591392456,,3.0,7,B,52,11217,1,56.33888054006959
10,0.089039719,B,B,5,,0,9.0,1972,16043,6.0,18.119473104878686,,1.0,11,B,33,7976,5,33.507765333373236
1,0.007122317,B,B,16,,0,17.0,1977,2508,1.0,,,2.0,1,B,1,264,0,62.83873209638721
105,0.040242764,B,B,4,2729.0,3,9.0,1970,12297,5.0,17.160854754298065,,1.0,1,B,25,3478,11,31.171671600055657
83,0.0077202819999999985,B,B,9,,0,9.0,1974,10012,5.0,28.24201936961241,,2.0,4,B,38,4788,2,48.830623685226364
48,0.035145267,B,B,4,2620.0,0,4.0,1964,1874,6.0,22.744367925898253,,1.0,3,B,42,9292,3,34.32364824495153
27,0.017647053,B,B,4,,0,1.0,1977,8451,1.0,77.40813760639665,,3.0,0,B,2,469,0,79.65773183781319
78,0.092290642,B,B,4,165.0,1,9.0,1973,16108,5.0,34.27298272048118,,3.0,2,B,21,4346,2,52.862596007846975
54,0.006076152,B,B,7,645.0,6,1.0,2014,7200,1.0,78.34061336373793,,2.0,6,B,30,5285,0,74.73513532993171
144,0.306977489,B,B,2,1575.0,5,5.0,1960,859,9.0,72.31745784247971,,4.0,7,B,27,5148,14,100.99042788766441
25,0.188783766,B,B,2,,0,12.0,1974,8415,9.0,45.27229439758132,,3.0,1,B,31,6137,4,64.84004800038345
23,0.034656082000000005,B,B,4,,0,12.0,1977,1649,1.0,,,1.0,0,B,0,168,0,29.74437314438764
145,0.246031548,B,A,18,2715.0,3,17.0,2005,6269,12.0,47.446026222326566,,3.0,3,B,22,3151,4,77.73784627391966
93,0.050900058,B,B,5,30.0,2,12.0,1977,8350,9.0,33.12365430845393,,2.0,3,B,43,10621,1,49.43858303593925
1,0.007122317,B,B,8,,0,17.0,1977,10978,1.0,,,2.0,1,B,1,264,0,64.35944435742464
74,0.075778755,B,B,8,,0,17.0,1977,16751,1.0,,,1.0,2,B,6,1437,3,54.6141699426221
52,0.371148999,B,B,3,750.0,2,17.0,1977,10133,1.0,,,1.0,5,B,34,7065,1,41.77548636490789
101,0.225824954,A,B,10,1548.0,3,12.0,1966,11908,7.0,24.81938440195423,,2.0,2,B,41,6558,7,42.884858508302095
6,0.243204519,B,B,8,540.0,0,17.0,1977,15627,1.0,,,1.0,0,B,5,1564,0,42.72042222473061
23,0.014072961,B,B,2,,0,1.0,1977,14923,1.0,,,1.0,0,B,2,475,0,41.75413453545628
148,0.313924552,B,B,15,3855.0,2,22.0,2012,3669,15.0,72.75173378895524,,4.0,10,B,22,4625,11,137.68958932390103
6,0.243204519,B,B,7,540.0,0,17.0,1977,8316,0.0,,,1.0,0,B,5,1564,0,38.3333285687248
138,0.0,B,B,9,2672.0,0,16.0,1977,5702,7.0,45.47876744778205,,3.0,2,B,36,6714,2,68.28804894092107
119,0.000995363,B,B,7,,1,5.0,1968,3480,5.0,32.67708885392219,,2.0,5,B,42,7651,1,47.6583382119277
67,0.100455735,B,B,9,,1,9.0,1980,11965,5.0,33.24520439374607,,2.0,6,A,43,7227,0,46.76858227283441
58,0.43788524,B,B,10,1084.0,0,17.0,2014,5869,0.0,45.67031028232661,,1.0,5,B,23,5735,3,46.68800347913572
27,0.07542368,B,B,5,,0,3.0,1977,11147,1.0,,,4.0,0,B,11,3097,0,136.2336667215908
23,0.075778755,B,B,23,,0,25.0,1977,6505,1.0,,,2.0,2,B,6,1437,3,64.8609464262844
108,0.0,B,B,2,46.0,1,9.0,1962,13797,7.0,44.98950015172678,,3.0,1,B,25,5027,4,60.62606147302603
10,0.089039719,B,B,5,,0,14.0,1971,14915,6.0,25.64675516398682,,2.0,11,B,33,7976,5,38.26940528309434
118,0.341071945,B,B,9,2300.0,3,9.0,1966,8221,5.0,18.17452164617292,,1.0,11,B,27,5664,48,32.79510349292943
52,0.371148999,B,B,13,750.0,2,17.0,1977,5873,0.0,,,2.0,5,B,34,7065,1,52.76871775000173
169,0.17891679600000002,B,B,8,192.0,1,0.0,1977,13900,0.0,,,1.0,5,B,18,3594,4,48.530247905186364
103,0.014423114,B,B,4,,0,10.0,1971,13804,5.0,44.698299591186206,,3.0,3,B,19,3806,4,60.00717668229641
109,0.1363303,B,B,1,262.0,3,9.0,1979,994,6.0,23.288187106393213,,1.0,6,B,30,6141,10,36.3096260133063
41,0.127811589,B,B,11,320.0,1,16.0,1983,2118,9.0,22.18990789757437,,1.0,3,B,28,7287,5,38.44074968478797
53,0.049637257,B,B,10,229.0,1,9.0,1967,15158,6.0,33.700119564717234,,2.0,3,B,34,7759,0,47.83518682937448
27,0.011654127,B,B,8,,0,17.0,1977,9898,0.0,,,1.0,0,B,4,915,0,42.25890677523935
59,0.019508796,B,B,20,176.0,5,1.0,1977,3509,1.0,,,3.0,5,B,37,7687,11,100.52378514225632
27,0.211401214,B,B,3,,0,15.0,2014,10228,1.0,40.83038394930946,,1.0,1,B,9,1892,0,37.14267228959695
19,0.000991363,B,B,18,,1,17.0,1996,12409,10.0,48.94254118943232,,3.0,9,B,33,6783,3,81.95835167141978
90,0.246031548,B,A,6,2715.0,3,9.0,1968,9260,7.0,34.30668031848907,,2.0,3,B,22,3151,4,49.989146851610286
25,0.069753361,B,B,23,,1,24.0,1977,11462,1.0,,,1.0,11,B,53,13670,4,31.139960321989133
124,0.16909109,B,B,10,,2,12.0,1981,3265,9.0,19.57281170675045,,1.0,5,B,19,3856,10,37.23754249584145
34,0.069753361,B,B,5,,1,1.0,1977,54,1.0,,,2.0,11,B,53,13670,4,59.94254484524704
155,0.042307271,B,B,5,4849.0,3,5.0,1959,9316,7.0,37.38276619183234,,2.0,6,B,17,2810,9,58.2747111240361
132,0.306977489,B,B,3,1575.0,5,16.0,1979,16208,7.0,49.10558076640324,,1.0,7,B,27,5148,14,68.15572730271272
194,0.174739084,B,B,6,100.0,0,9.0,1964,16582,5.0,22.524008829332786,,1.0,3,B,17,3379,9,35.79361039852032
105,0.069660344,B,B,4,,1,5.0,1971,6338,5.0,44.102802924751714,,3.0,2,B,31,6119,4,59.801817758081064
30,7.81528e-05,B,B,19,1046.0,3,24.0,2017,699,1.0,66.74285777449711,,2.0,23,B,22,6398,141,65.69160993787237
102,0.23861713,B,B,1,705.0,3,5.0,1961,3396,5.0,22.962973468547958,,1.0,6,B,26,3889,6,35.143063507585005
6,0.243204519,B,B,7,540.0,0,17.0,1977,13995,1.0,,,2.0,0,B,5,1564,0,65.03311051536751
30,7.81528e-05,B,B,5,1046.0,3,12.0,1977,8971,1.0,43.09898033436519,,1.0,23,B,22,6398,141,43.06702742337259
57,0.13321533300000002,B,B,9,1406.0,3,16.0,1980,6068,8.0,32.64952237937902,,2.0,4,A,49,11395,3,55.62042545175433
28,0.118537385,B,B,5,1183.0,1,9.0,1968,7020,5.0,30.92462242944984,,2.0,0,B,30,6207,1,43.467276737644546
6,0.243204519,B,B,15,540.0,0,17.0,1977,14015,1.0,4.1044106349534575,,2.0,0,B,5,1564,0,65.7434365882377
20,0.019508796,B,B,7,176.0,5,17.0,1997,4172,8.0,22.21550639117683,,1.0,5,B,37,7687,11,41.744346802333816
109,0.0,B,B,6,46.0,1,18.0,1984,12959,10.0,77.74289213818196,,4.0,1,B,25,5027,4,78.12674313135106
46,0.0,B,B,2,1145.0,3,9.0,1973,5659,1.0,45.86483638211371,,2.0,5,B,47,11319,0,44.43676357946644
6,0.243204519,B,B,6,540.0,0,17.0,1977,14766,0.0,,,1.0,0,B,5,1564,0,42.14484343616118
39,0.428825818,B,B,4,730.0,0,14.0,1976,14402,5.0,28.85556723607204,,2.0,2,B,25,5011,8,46.97752092990465
99,0.033493708,B,B,1,1322.0,3,9.0,1969,6611,5.0,31.894068101968518,,2.0,8,B,66,10573,1,44.59432542019106
58,0.14890389099999998,B,B,7,1430.0,3,16.0,2005,3213,10.0,42.46210142656902,,3.0,2,B,9,1952,1,82.17736433099537
26,0.1363303,B,B,7,262.0,3,9.0,1966,13306,5.0,25.169628723097286,,1.0,6,B,30,6141,10,37.19061649339538
53,0.049637257,B,B,8,229.0,1,9.0,1966,5966,5.0,31.423017771754914,,2.0,3,B,34,7759,0,44.438249053933106
48,0.041124634,B,B,21,,1,25.0,2015,3685,11.0,83.0115100254765,,2.0,10,B,46,9515,5,81.9599702666736
